patent_number,in_bindingdb,example,compound_IUPAC_name,smiles,inchikey,target_display_name,gene,uniprot_id,accession,organism,target_type,assay,metric,value_nM,value_reported,structure_source,inchikey_connectivity,clean_conn_iupac,clean_conn_mol,clean_conn_cdx
US20230086884A1,no,Example 178,"(1s, 4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",O=S(=O)(C1CC1)n1cc(-c2nccc(Nc3cc(NC4CCC(O)CC4)c(C#CC4CCOCC4)cn3)n2)cn1,NNDSXSMSYNWCJD-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,2.3,2.3 nM,curator_fallback_harvest,NNDSXSMSYNWCJD,NNDSXSMSYNWCJD,,
US20230086884A1,no,Example 178,"(1s, 4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",O=S(=O)(C1CC1)n1cc(-c2nccc(Nc3cc(NC4CCC(O)CC4)c(C#CC4CCOCC4)cn3)n2)cn1,NNDSXSMSYNWCJD-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.3,0.3 nM,curator_fallback_harvest,NNDSXSMSYNWCJD,NNDSXSMSYNWCJD,,
US20230086884A1,no,Example 178,"(1s, 4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",O=S(=O)(C1CC1)n1cc(-c2nccc(Nc3cc(NC4CCC(O)CC4)c(C#CC4CCOCC4)cn3)n2)cn1,NNDSXSMSYNWCJD-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,3.0,3.0 nM,curator_fallback_harvest,NNDSXSMSYNWCJD,NNDSXSMSYNWCJD,,
US20230086884A1,no,Example 178,"(1s, 4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",O=S(=O)(C1CC1)n1cc(-c2nccc(Nc3cc(NC4CCC(O)CC4)c(C#CC4CCOCC4)cn3)n2)cn1,NNDSXSMSYNWCJD-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,27.0,27.0 nM,curator_fallback_harvest,NNDSXSMSYNWCJD,NNDSXSMSYNWCJD,,
US20230086884A1,no,Example 178,"(1s, 4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",O=S(=O)(C1CC1)n1cc(-c2nccc(Nc3cc(NC4CCC(O)CC4)c(C#CC4CCOCC4)cn3)n2)cn1,NNDSXSMSYNWCJD-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.2,0.2 nM,curator_fallback_harvest,NNDSXSMSYNWCJD,NNDSXSMSYNWCJD,,
US20230086884A1,no,Example 178,"(1s, 4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",O=S(=O)(C1CC1)n1cc(-c2nccc(Nc3cc(NC4CCC(O)CC4)c(C#CC4CCOCC4)cn3)n2)cn1,NNDSXSMSYNWCJD-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,9.5,9.5 nM,curator_fallback_harvest,NNDSXSMSYNWCJD,NNDSXSMSYNWCJD,,
US20230086884A1,no,Example 178,"(1s, 4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",O=S(=O)(C1CC1)n1cc(-c2nccc(Nc3cc(NC4CCC(O)CC4)c(C#CC4CCOCC4)cn3)n2)cn1,NNDSXSMSYNWCJD-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,8010.0,8010.0 nM,curator_fallback_harvest,NNDSXSMSYNWCJD,NNDSXSMSYNWCJD,,
US20230086884A1,no,Example 179,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CC1(CO)CCN(c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2C#CC2CCOCC2)CC1,OGQHMEKBOXODOB-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.8,0.8 nM,curator_fallback_patent_iupac_opsin,OGQHMEKBOXODOB,OGQHMEKBOXODOB,,
US20230086884A1,no,Example 179,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CC1(CO)CCN(c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2C#CC2CCOCC2)CC1,OGQHMEKBOXODOB-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,1.9,1.9 nM,curator_fallback_patent_iupac_opsin,OGQHMEKBOXODOB,OGQHMEKBOXODOB,,
US20230086884A1,no,Example 179,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CC1(CO)CCN(c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2C#CC2CCOCC2)CC1,OGQHMEKBOXODOB-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.4,0.4 nM,curator_fallback_patent_iupac_opsin,OGQHMEKBOXODOB,OGQHMEKBOXODOB,,
US20230086884A1,no,Example 179,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CC1(CO)CCN(c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2C#CC2CCOCC2)CC1,OGQHMEKBOXODOB-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.5,0.5 nM,curator_fallback_patent_iupac_opsin,OGQHMEKBOXODOB,OGQHMEKBOXODOB,,
US20230086884A1,no,Example 179,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CC1(CO)CCN(c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2C#CC2CCOCC2)CC1,OGQHMEKBOXODOB-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,1.5,1.5 nM,curator_fallback_patent_iupac_opsin,OGQHMEKBOXODOB,OGQHMEKBOXODOB,,
US20230086884A1,no,Example 179,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CC1(CO)CCN(c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2C#CC2CCOCC2)CC1,OGQHMEKBOXODOB-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,13.4,13.4 nM,curator_fallback_patent_iupac_opsin,OGQHMEKBOXODOB,OGQHMEKBOXODOB,,
US20230086884A1,no,Example 179,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CC1(CO)CCN(c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2C#CC2CCOCC2)CC1,OGQHMEKBOXODOB-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.2,0.2 nM,curator_fallback_patent_iupac_opsin,OGQHMEKBOXODOB,OGQHMEKBOXODOB,,
US20230086884A1,no,Example 179,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CC1(CO)CCN(c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2C#CC2CCOCC2)CC1,OGQHMEKBOXODOB-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.3,0.3 nM,curator_fallback_patent_iupac_opsin,OGQHMEKBOXODOB,OGQHMEKBOXODOB,,
US20230086884A1,no,Example 179,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CC1(CO)CCN(c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2C#CC2CCOCC2)CC1,OGQHMEKBOXODOB-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,6.2,6.2 nM,curator_fallback_harvest,OGQHMEKBOXODOB,OGQHMEKBOXODOB,,
US20230086884A1,no,Example 179,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((tetrahydro-2H-pyran-4-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CC1(CO)CCN(c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2C#CC2CCOCC2)CC1,OGQHMEKBOXODOB-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,3877.0,3877.0 nM,curator_fallback_harvest,OGQHMEKBOXODOB,OGQHMEKBOXODOB,,
US20230086884A1,no,Example 180,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpyrrolidin-3-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(C)(CO)CC2)C1,BFHWYCDOLNEGKL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.5,0.5 nM,curator_fallback_patent_iupac_opsin,BFHWYCDOLNEGKL,BFHWYCDOLNEGKL,,
US20230086884A1,no,Example 180,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpyrrolidin-3-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(C)(CO)CC2)C1,BFHWYCDOLNEGKL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.3,0.3 nM,curator_fallback_patent_iupac_opsin,BFHWYCDOLNEGKL,BFHWYCDOLNEGKL,,
US20230086884A1,no,Example 180,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpyrrolidin-3-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(C)(CO)CC2)C1,BFHWYCDOLNEGKL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.2,0.2 nM,curator_fallback_patent_iupac_opsin,BFHWYCDOLNEGKL,BFHWYCDOLNEGKL,,
US20230086884A1,no,Example 180,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpyrrolidin-3-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(C)(CO)CC2)C1,BFHWYCDOLNEGKL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.1,0.1 nM,curator_fallback_harvest,BFHWYCDOLNEGKL,BFHWYCDOLNEGKL,,
US20230086884A1,no,Example 180,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpyrrolidin-3-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(C)(CO)CC2)C1,BFHWYCDOLNEGKL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.4,0.4 nM,curator_fallback_harvest,BFHWYCDOLNEGKL,BFHWYCDOLNEGKL,,
US20230086884A1,no,Example 180,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpyrrolidin-3-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(C)(CO)CC2)C1,BFHWYCDOLNEGKL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,2.7,2.7 nM,curator_fallback_patent_iupac_opsin,BFHWYCDOLNEGKL,BFHWYCDOLNEGKL,,
US20230086884A1,no,Example 180,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpyrrolidin-3-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(C)(CO)CC2)C1,BFHWYCDOLNEGKL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,2.8,2.8 nM,armprio2_iupac,BFHWYCDOLNEGKL,BFHWYCDOLNEGKL,,
US20230086884A1,no,Example 180,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpyrrolidin-3-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(C)(CO)CC2)C1,BFHWYCDOLNEGKL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,1098.0,1098.0 nM,curator_fallback_patent_iupac_opsin,BFHWYCDOLNEGKL,BFHWYCDOLNEGKL,,
US20230086884A1,no,Example 181,"(1s, 4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpyrrolidin-3-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2NC2CCC(O)CC2)C1,UMKYVKZCUYOOJN-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.7,0.7 nM,curator_fallback_harvest,UMKYVKZCUYOOJN,UMKYVKZCUYOOJN,,
US20230086884A1,no,Example 181,"(1s, 4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpyrrolidin-3-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2NC2CCC(O)CC2)C1,UMKYVKZCUYOOJN-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.6,0.6 nM,curator_fallback_harvest,UMKYVKZCUYOOJN,UMKYVKZCUYOOJN,,
US20230086884A1,no,Example 181,"(1s, 4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpyrrolidin-3-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2NC2CCC(O)CC2)C1,UMKYVKZCUYOOJN-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.1,0.1 nM,curator_fallback_harvest,UMKYVKZCUYOOJN,UMKYVKZCUYOOJN,,
US20230086884A1,no,Example 181,"(1s, 4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpyrrolidin-3-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2NC2CCC(O)CC2)C1,UMKYVKZCUYOOJN-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,6.0,6.0 nM,curator_fallback_harvest,UMKYVKZCUYOOJN,UMKYVKZCUYOOJN,,
US20230086884A1,no,Example 181,"(1s, 4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpyrrolidin-3-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2NC2CCC(O)CC2)C1,UMKYVKZCUYOOJN-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.05,0.05 nM,curator_fallback_harvest,UMKYVKZCUYOOJN,UMKYVKZCUYOOJN,,
US20230086884A1,no,Example 181,"(1s, 4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpyrrolidin-3-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",CC1(CO)CCN(c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2C#Cc2ccc(CN3CCOCC3)cn2)CC1,YPIGRZWOBJXZOJ-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,6.1,6.1 nM,curator_fallback_patent_iupac_opsin,YPIGRZWOBJXZOJ,YPIGRZWOBJXZOJ,,
US20230086884A1,no,Example 181,"(1s, 4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpyrrolidin-3-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2NC2CCC(O)CC2)C1,UMKYVKZCUYOOJN-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,2921.0,2921.0 nM,curator_fallback_harvest,UMKYVKZCUYOOJN,UMKYVKZCUYOOJN,,
US20230086884A1,no,Example 182,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpiperidin-4-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(C)(CO)CC2)CC1,XQKWBEMUUPKJBC-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.4,0.4 nM,curator_fallback_harvest,XQKWBEMUUPKJBC,XQKWBEMUUPKJBC,,
US20230086884A1,no,Example 182,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpiperidin-4-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(C)(CO)CC2)CC1,XQKWBEMUUPKJBC-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.3,0.3 nM,curator_fallback_patent_iupac_opsin,XQKWBEMUUPKJBC,XQKWBEMUUPKJBC,,
US20230086884A1,no,Example 182,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpiperidin-4-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(C)(CO)CC2)CC1,XQKWBEMUUPKJBC-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.1,0.1 nM,curator_fallback_harvest,XQKWBEMUUPKJBC,XQKWBEMUUPKJBC,,
US20230086884A1,no,Example 182,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpiperidin-4-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(C)(CO)CC2)CC1,XQKWBEMUUPKJBC-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,1.7,1.7 nM,curator_fallback_harvest,XQKWBEMUUPKJBC,XQKWBEMUUPKJBC,,
US20230086884A1,no,Example 182,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-methylpiperidin-4-yl)ethynyl)pyridin-4-yl)-4-methylpiperidin-4-yl)methanol,CN1CCC(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(C)(CO)CC2)CC1,XQKWBEMUUPKJBC-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.04,0.04 nM,curator_fallback_harvest,XQKWBEMUUPKJBC,XQKWBEMUUPKJBC,,
